[DIPPR Text]
1876ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
   3ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
1104ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
1103ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
1703ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
 418ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
1821ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
1775ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
 404ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
 403ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
 302ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
 303ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
 204ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
 205ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
 206ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
 207ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
1006ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
1052ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
1479ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
1421ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
1256ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
1313ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
1322ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
1303ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
1845ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
2856ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
   5ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
   4ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
1105ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
1106ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
1107ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
1108ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
1402ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
1202ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
1710ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
1889ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
1791ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
 309ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
 104ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
 212ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
 213ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
 214ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
 209ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
 210ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
 211ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
1053ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
1061ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
1314ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
   8ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
   7ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
   9ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
1592ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
1573ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
1572ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
1574ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
1680ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
1571ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
1691ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
1886ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
 501ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
1181ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
1792ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
1080ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
 137ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
 216ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
 105ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
1151ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
  14ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
  15ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
  11ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
  12ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
  13ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
1203ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
1706ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
 502ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
1183ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
1182ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
1184ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
 138ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
 107ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
 234ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
  17ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
 601ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
 504ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
 506ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
 505ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
 507ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
 140ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
 114ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
  27ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
  40ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
  41ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
  42ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
  43ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
1204ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
 803ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
 820ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
 510ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
 509ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
 149ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
  46ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
 701ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
 723ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
 724ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
 316ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
 518ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
 152ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
  56ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
 702ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
 703ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
  63ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
 808ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
 558ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
  64ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
 738ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
  65ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
 805ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
  66ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
  67ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
 717ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
 807ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
 710ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
  68ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
 806ASOG  0 0 0 0 0 0 0 0 0 0 0 0 
# GCEOS (Gmehlingh)
 915GCES  0 0 0 0 0 0 0 0 0 0 0 0 
 914GCES  0 0 0 0 0 0 0 0 0 0 0 0 
 922GCES  0 0 0 0 0 0 0 0 0 0 0 0 
1501GCES  53 1 0 0 0 0 0 0 0 0 0 0 
 908GCES  0 0 0 0 0 0 0 0 0 0 0 0 
 909GCES  0 0 0 0 0 0 0 0 0 0 0 0 
1938GCES  59 1 0 0 0 0 0 0 0 0 0 0 
1894GCES  0 0 0 0 0 0 0 0 0 0 0 0 
1855GCES  0 0 0 0 0 0 0 0 0 0 0 0 
1904GCES  0 0 0 0 0 0 0 0 0 0 0 0 
 918GCES  0 0 0 0 0 0 0 0 0 0 0 0 
1907GCES  0 0 0 0 0 0 0 0 0 0 0 0 
 902GCES  0 0 0 0 0 0 0 0 0 0 0 0 
1921GCES  17 1 0 0 0 0 0 0 0 0 0 0 
1922GCES  0 0 0 0 0 0 0 0 0 0 0 0 
1911GCES  0 0 0 0 0 0 0 0 0 0 0 0 
 919GCES  0 0 0 0 0 0 0 0 0 0 0 0 
1903GCES  0 0 0 0 0 0 0 0 0 0 0 0 
 912GCES  0 0 0 0 0 0 0 0 0 0 0 0 
 900GCES  0 0 0 0 0 0 0 0 0 0 0 0 
 905GCES  0 0 0 0 0 0 0 0 0 0 0 0 
 899GCES  0 0 0 0 0 0 0 0 0 0 0 0 
 901GCES  0 0 0 0 0 0 0 0 0 0 0 0 
 910GCES  0 0 0 0 0 0 0 0 0 0 0 0 
 911GCES  0 0 0 0 0 0 0 0 0 0 0 0 
1521GCES  51 1 0 0 0 0 0 0 0 0 0 0 
1771GCES  0 0 0 0 0 0 0 0 0 0 0 0 
1001GCES  26 1 0 0 0 0 0 0 0 0 0 0 
1502GCES  0 0 0 0 0 0 0 0 0 0 0 0 
1681GCES  1 1 64 1 0 0 0 0 0 0 0 0 
   1GCES  0 0 0 0 0 0 0 0 0 0 0 0 
1101GCES  16 1 0 0 0 0 0 0 0 0 0 0 
1701GCES  29 1 0 0 0 0 0 0 0 0 0 0 
1541GCES  46 1 50 1 0 0 0 0 0 0 0 0 
1854GCES  0 0 0 0 0 0 0 0 0 0 0 0 
4865GCES  0 0 0 0 0 0 0 0 0 0 0 0 
 401GCES  3 2 0 0 0 0 0 0 0 0 0 0 
4868GCES  0 0 0 0 0 0 0 0 0 0 0 0 
1504GCES  2 1 46 1 0 0 0 0 0 0 0 0 
1851GCES  0 0 0 0 0 0 0 0 0 0 0 0 
1524GCES  45 1 49 1 0 0 0 0 0 0 0 0 
1772GCES  41 1 0 0 0 0 0 0 0 0 0 0 
 201GCES  2 2 0 0 0 0 0 0 0 0 0 0 
1522GCES  1 1 49 1 0 0 0 0 0 0 0 0 
1523GCES  45 2 0 0 0 0 0 0 0 0 0 0 
1002GCES  1 1 21 1 0 0 0 0 0 0 0 0 
1441GCES  2 1 26 1 0 0 0 0 0 0 0 0 
1252GCES  1 1 43 1 0 0 0 0 0 0 0 0 
1301GCES  1 1 24 1 0 0 0 0 0 0 0 0 
1503GCES  1 1 45 1 0 0 0 0 0 0 0 0 
   2GCES  1 2 0 0 0 0 0 0 0 0 0 0 
1401GCES  1 1 25 1 0 0 0 0 0 0 0 0 
1102GCES  1 1 2 1 15 1 0 0 0 0 0 0 
1201GCES  2 2 15 2 0 0 0 0 0 0 0 0 
1820GCES  1 1 102 1 0 0 0 0 0 0 0 0 
1802GCES  0 0 0 0 0 0 0 0 0 0 0 0 
1704GCES  1 1 30 1 0 0 0 0 0 0 0 0 
1774GCES  69 1 0 0 0 0 0 0 0 0 0 0 
 402GCES  1 1 66 1 0 0 0 0 0 0 0 0 
 301GCES  2 1 7 1 0 0 0 0 0 0 0 0 
 202GCES  1 1 5 1 3 1 0 0 0 0 0 0 
1051GCES  1 1 19 1 0 0 0 0 0 0 0 0 
1302GCES  1 1 2 1 24 1 0 0 0 0 0 0 
1312GCES  1 1 22 1 0 0 0 0 0 0 0 0 
1253GCES  1 1 2 1 43 1 0 0 0 0 0 0 
1876GCES  72 1 0 0 0 0 0 0 0 0 0 0 
   3GCES  1 2 2 1 0 0 0 0 0 0 0 0 
1104GCES  1 2 3 1 15 1 0 0 0 0 0 0 
1103GCES  1 1 2 2 15 1 0 0 0 0 0 0 
1703GCES  1 2 35 1 0 0 0 0 0 0 0 0 
 418GCES  5 1 66 1 8 1 0 0 0 0 0 0 
1821GCES  106 1 0 0 0 0 0 0 0 0 0 0 
1775GCES  0 0 0 0 0 0 0 0 0 0 0 0 
 404GCES  1 2 67 1 0 0 0 0 0 0 0 0 
 403GCES  1 1 2 1 66 1 0 0 0 0 0 0 
 302GCES  1 1 4 1 5 1 0 0 0 0 0 0 
 303GCES  5 2 0 0 0 0 0 0 0 0 0 0 
 204GCES  1 1 2 1 5 1 0 0 0 0 0 0 
 205GCES  1 2 6 1 0 0 0 0 0 0 0 0 
 206GCES  1 2 6 1 0 0 0 0 0 0 0 0 
 207GCES  1 2 7 1 0 0 0 0 0 0 0 0 
1006GCES  1 2 3 1 21 1 0 0 0 0 0 0 
1052GCES  1 1 2 1 19 1 0 0 0 0 0 0 
1479GCES  2 3 28 1 0 0 0 0 0 0 0 0 
1421GCES  2 2 26 2 0 0 0 0 0 0 0 0 
1256GCES  1 1 2 2 43 1 0 0 0 0 0 0 
1313GCES  1 2 23 1 0 0 0 0 0 0 0 0 
1322GCES  1 1 2 1 22 1 0 0 0 0 0 0 
1303GCES  1 1 2 2 24 1 0 0 0 0 0 0 
1845GCES  0 0 0 0 0 0 0 0 0 0 0 0 
2856GCES  0 0 0 0 0 0 0 0 0 0 0 0 
   5GCES  1 2 2 2 0 0 0 0 0 0 0 0 
   4GCES  1 3 3 1 0 0 0 0 0 0 0 0 
1105GCES  1 1 2 3 15 1 0 0 0 0 0 0 
1106GCES  1 2 2 1 3 1 15 1 0 0 0 0 
1107GCES  1 2 2 1 3 1 15 1 0 0 0 0 
1108GCES  1 3 4 1 15 1 0 0 0 0 0 0 
1402GCES  1 2 2 1 26 1 0 0 0 0 0 0 
1202GCES  2 3 15 2 26 1 0 0 0 0 0 0 
1710GCES  1 2 2 1 33 1 0 0 0 0 0 0 
1889GCES  62 1 0 0 0 0 0 0 0 0 0 0 
1791GCES  38 1 0 0 0 0 0 0 0 0 0 0 
 309GCES  1 1 5 1 7 1 0 0 0 0 0 0 
 104GCES  2 5 0 0 0 0 0 0 0 0 0 0 
 212GCES  1 2 2 1 7 1 0 0 0 0 0 0 
 213GCES  1 2 3 1 5 1 0 0 0 0 0 0 
 214GCES  1 3 8 1 0 0 0 0 0 0 0 0 
 209GCES  1 1 2 2 5 1 0 0 0 0 0 0 
 210GCES  1 2 2 1 6 1 0 0 0 0 0 0 
 211GCES  1 2 2 1 6 1 0 0 0 0 0 0 
1053GCES  1 2 2 1 20 1 0 0 0 0 0 0 
1061GCES  1 2 3 1 19 1 0 0 0 0 0 0 
1314GCES  1 1 2 2 22 1 0 0 0 0 0 0 
   8GCES  1 3 2 1 3 1 0 0 0 0 0 0 
   7GCES  1 2 2 3 0 0 0 0 0 0 0 0 
   9GCES  1 4 4 1 0 0 0 0 0 0 0 0 
1592GCES  10 3 54 3 0 0 0 0 0 0 0 0 
1573GCES  10 4 54 2 0 0 0 0 0 0 0 0 
1572GCES  10 4 54 2 0 0 0 0 0 0 0 0 
1574GCES  10 4 54 2 0 0 0 0 0 0 0 0 
1680GCES  10 5 11 1 65 1 0 0 0 0 0 0 
1571GCES  10 5 54 1 0 0 0 0 0 0 0 0 
1691GCES  10 5 11 1 64 1 0 0 0 0 0 0 
1886GCES  10 5 58 1 0 0 0 0 0 0 0 0 
 501GCES  10 6 0 0 0 0 0 0 0 0 0 0 
1181GCES  10 5 18 1 0 0 0 0 0 0 0 0 
1792GCES  10 5 37 1 0 0 0 0 0 0 0 0 
1080GCES  2 4 20 1 0 0 0 0 0 0 0 0 
 137GCES  2 6 0 0 0 0 0 0 0 0 0 0 
 216GCES  1 1 2 3 5 1 0 0 0 0 0 0 
 105GCES  1 1 2 4 3 1 0 0 0 0 0 0 
1151GCES  2 5 3 1 15 1 0 0 0 0 0 0 
  14GCES  1 4 2 1 4 1 0 0 0 0 0 0 
  15GCES  1 4 3 2 0 0 0 0 0 0 0 0 
  11GCES  1 2 2 4 0 0 0 0 0 0 0 0 
  12GCES  1 3 2 2 3 1 0 0 0 0 0 0 
  13GCES  1 3 2 2 3 1 0 0 0 0 0 0 
1203GCES  2 4 15 2 26 2 0 0 0 0 0 0 
1706GCES  1 3 2 2 36 1 0 0 0 0 0 0 
 502GCES  10 5 12 1 0 0 0 0 0 0 0 0 
1183GCES  1 1 10 4 11 2 15 1 0 0 0 0 
1182GCES  1 1 10 4 11 2 15 1 0 0 0 0 
1184GCES  1 1 10 4 11 2 15 1 0 0 0 0 
 138GCES  1 1 2 5 3 1 0 0 0 0 0 0 
 107GCES  1 1 2 5 3 1 0 0 0 0 0 0 
 234GCES  1 1 2 4 5 1 0 0 0 0 0 0 
  17GCES  1 2 2 5 0 0 0 0 0 0 0 0 
 601GCES  2 1 10 5 14 1 0 0 0 0 0 0 
 504GCES  1 1 10 5 13 1 0 0 0 0 0 0 
 506GCES  10 4 12 2 0 0 0 0 0 0 0 0 
 505GCES  10 4 12 2 0 0 0 0 0 0 0 0 
 507GCES  10 4 12 2 0 0 0 0 0 0 0 0 
 140GCES  1 1 2 6 3 1 0 0 0 0 0 0 
 114GCES  1 1 2 6 3 1 0 0 0 0 0 0 
  27GCES  1 2 2 6 0 0 0 0 0 0 0 0 
  40GCES  1 5 2 1 3 1 4 1 0 0 0 0 
  41GCES  1 5 2 1 3 1 4 1 0 0 0 0 
  42GCES  1 5 2 1 3 1 4 1 0 0 0 0 
  43GCES  1 5 3 3 0 0 0 0 0 0 0 0 
1204GCES  2 5 15 2 26 3 0 0 0 0 0 0 
 803GCES  0 0 0 0 0 0 0 0 0 0 0 0 
 820GCES  0 0 0 0 0 0 0 0 0 0 0 0 
 510GCES  1 2 3 1 10 5 11 1 0 0 0 0 
 509GCES  1 1 2 2 10 5 11 1 0 0 0 0 
 149GCES  1 1 2 7 3 1 0 0 0 0 0 0 
  46GCES  1 2 2 7 0 0 0 0 0 0 0 0 
 701GCES  0 0 0 0 0 0 0 0 0 0 0 0 
 723GCES  0 0 0 0 0 0 0 0 0 0 0 0 
 724GCES  0 0 0 0 0 0 0 0 0 0 0 0 
 316GCES  2 2 6 4 0 0 0 0 0 0 0 0 
 518GCES  1 1 2 3 10 5 11 1 0 0 0 0 
 152GCES  1 1 2 8 3 1 0 0 0 0 0 0 
  56GCES  1 2 2 8 0 0 0 0 0 0 0 0 
 702GCES  0 0 0 0 0 0 0 0 0 0 0 0 
 703GCES  0 0 0 0 0 0 0 0 0 0 0 0 
  63GCES  1 2 2 9 0 0 0 0 0 0 0 0 
 808GCES  0 0 0 0 0 0 0 0 0 0 0 0 
 558GCES  10 10 11 2 0 0 0 0 0 0 0 0 
  64GCES  1 2 2 10 0 0 0 0 0 0 0 0 
 738GCES  0 0 0 0 0 0 0 0 0 0 0 0 
  65GCES  1 2 2 11 0 0 0 0 0 0 0 0 
 805GCES  0 0 0 0 0 0 0 0 0 0 0 0 
  66GCES  1 2 2 12 0 0 0 0 0 0 0 0 
  67GCES  1 2 2 13 0 0 0 0 0 0 0 0 
 717GCES  0 0 0 0 0 0 0 0 0 0 0 0 
 807GCES  0 0 0 0 0 0 0 0 0 0 0 0 
 710GCES  0 0 0 0 0 0 0 0 0 0 0 0 
  68GCES  1 2 2 14 0 0 0 0 0 0 0 0 
 806GCES  0 0 0 0 0 0 0 0 0 0 0 0 
 153GCES  2 8 3 2 0 0 0 0 0 0 0 0 
 154GCES  2 8 3 2 0 0 0 0 0 0 0 0 
1405GCES  1 3 4 1 25 1 0 0 0 0 0 0
1427GCES  1 3 2 1 4 1 25 1 0 0 0 0
1111GCES  1 3 2 1 4 1 15 1 0 0 0 0
# UMR (Voutsas)
 915UMR   0 0 0 0 0 0 0 0 0 0 0 0 
 914UMR   201 1 0 0 0 0 0 0 0 0 0 0 
 922UMR   208 1 0 0 0 0 0 0 0 0 0 0 
1501UMR   53 1 0 0 0 0 0 0 0 0 0 0 
 908UMR   214 1 0 0 0 0 0 0 0 0 0 0 
 909UMR   215 1 0 0 0 0 0 0 0 0 0 0 
1938UMR   59 1 0 0 0 0 0 0 0 0 0 0 
1894UMR   0 0 0 0 0 0 0 0 0 0 0 0 
1855UMR   0 0 0 0 0 0 0 0 0 0 0 0 
1904UMR   208 1 0 0 0 0 0 0 0 0 0 0 
 918UMR   207 1 0 0 0 0 0 0 0 0 0 0 
1907UMR   220 1 0 0 0 0 0 0 0 0 0 0 
 902UMR   205 1 0 0 0 0 0 0 0 0 0 0 
1921UMR   17 1 0 0 0 0 0 0 0 0 0 0 
1922UMR   222 1 0 0 0 0 0 0 0 0 0 0 
1911UMR   223 1 0 0 0 0 0 0 0 0 0 0 
 919UMR   202 1 0 0 0 0 0 0 0 0 0 0 
1903UMR   0 0 0 0 0 0 0 0 0 0 0 0 
 912UMR   0 0 0 0 0 0 0 0 0 0 0 0 
 900UMR   0 0 0 0 0 0 0 0 0 0 0 0 
 905UMR   209 1 0 0 0 0 0 0 0 0 0 0 
 899UMR   213 1 0 0 0 0 0 0 0 0 0 0 
 901UMR   210 1 0 0 0 0 0 0 0 0 0 0 
 910UMR   216 1 0 0 0 0 0 0 0 0 0 0 
 911UMR   0 0 0 0 0 0 0 0 0 0 0 0 
1521UMR   51 1 0 0 0 0 0 0 0 0 0 0 
1771UMR   221 1 0 0 0 0 0 0 0 0 0 0 
1001UMR   26 1 0 0 0 0 0 0 0 0 0 0 
1502UMR   0 0 0 0 0 0 0 0 0 0 0 0 
1681UMR   1 1 64 1 0 0 0 0 0 0 0 0 
   1UMR   224 1 0 0 0 0 0 0 0 0 0 0 
1101UMR   16 1 0 0 0 0 0 0 0 0 0 0 
1701UMR   29 1 0 0 0 0 0 0 0 0 0 0 
1541UMR   46 1 50 1 0 0 0 0 0 0 0 0 
1854UMR   0 0 0 0 0 0 0 0 0 0 0 0 
4865UMR   0 0 0 0 0 0 0 0 0 0 0 0 
 401UMR   3 2 0 0 0 0 0 0 0 0 0 0 
4868UMR   0 0 0 0 0 0 0 0 0 0 0 0 
1504UMR   2 1 46 1 0 0 0 0 0 0 0 0 
1851UMR   0 0 0 0 0 0 0 0 0 0 0 0 
1524UMR   45 1 49 1 0 0 0 0 0 0 0 0 
1772UMR   41 1 0 0 0 0 0 0 0 0 0 0 
 201UMR   2 2 0 0 0 0 0 0 0 0 0 0 
1522UMR   1 1 49 1 0 0 0 0 0 0 0 0 
1523UMR   45 2 0 0 0 0 0 0 0 0 0 0 
1002UMR   1 1 21 1 0 0 0 0 0 0 0 0 
1441UMR   2 1 26 1 0 0 0 0 0 0 0 0 
1252UMR   1 1 43 1 0 0 0 0 0 0 0 0 
1301UMR   1 1 24 1 0 0 0 0 0 0 0 0 
1503UMR   1 1 45 1 0 0 0 0 0 0 0 0 
   2UMR   1 2 0 0 0 0 0 0 0 0 0 0 
1401UMR   1 1 25 1 0 0 0 0 0 0 0 0 
1102UMR   1 1 2 1 15 1 0 0 0 0 0 0 
1201UMR   2 2 15 2 0 0 0 0 0 0 0 0 
1820UMR   1 1 102 1 0 0 0 0 0 0 0 0 
1802UMR   0 0 0 0 0 0 0 0 0 0 0 0 
1704UMR   1 1 30 1 0 0 0 0 0 0 0 0 
1774UMR   69 1 0 0 0 0 0 0 0 0 0 0 
 402UMR   1 1 66 1 0 0 0 0 0 0 0 0 
 301UMR   2 1 7 1 0 0 0 0 0 0 0 0 
 202UMR   1 1 5 1 3 1 0 0 0 0 0 0 
1051UMR   1 1 19 1 0 0 0 0 0 0 0 0 
1302UMR   1 1 2 1 24 1 0 0 0 0 0 0 
1312UMR   1 1 22 1 0 0 0 0 0 0 0 0 
1253UMR   1 1 2 1 43 1 0 0 0 0 0 0 
1876UMR   72 1 0 0 0 0 0 0 0 0 0 0 
   3UMR   1 2 2 1 0 0 0 0 0 0 0 0 
1104UMR   1 2 3 1 15 1 0 0 0 0 0 0 
1103UMR   1 1 2 2 15 1 0 0 0 0 0 0 
1703UMR   1 2 35 1 0 0 0 0 0 0 0 0 
 418UMR   5 1 66 1 8 1 0 0 0 0 0 0 
1821UMR   106 1 0 0 0 0 0 0 0 0 0 0 
1775UMR   0 0 0 0 0 0 0 0 0 0 0 0 
 404UMR   1 2 67 1 0 0 0 0 0 0 0 0 
 403UMR   1 1 2 1 66 1 0 0 0 0 0 0 
 302UMR   1 1 4 1 5 1 0 0 0 0 0 0 
 303UMR   5 2 0 0 0 0 0 0 0 0 0 0 
 204UMR   1 1 2 1 5 1 0 0 0 0 0 0 
 205UMR   1 2 6 1 0 0 0 0 0 0 0 0 
 206UMR   1 2 6 1 0 0 0 0 0 0 0 0 
 207UMR   1 2 7 1 0 0 0 0 0 0 0 0 
1006UMR   1 2 3 1 21 1 0 0 0 0 0 0 
1052UMR   1 1 2 1 19 1 0 0 0 0 0 0 
1479UMR   2 3 28 1 0 0 0 0 0 0 0 0 
1421UMR   2 2 26 2 0 0 0 0 0 0 0 0 
1256UMR   1 1 2 2 43 1 0 0 0 0 0 0 
1313UMR   1 2 23 1 0 0 0 0 0 0 0 0 
1322UMR   1 1 2 1 22 1 0 0 0 0 0 0 
1303UMR   1 1 2 2 24 1 0 0 0 0 0 0 
1845UMR   0 0 0 0 0 0 0 0 0 0 0 0 
2856UMR   0 0 0 0 0 0 0 0 0 0 0 0 
   5UMR   1 2 2 2 0 0 0 0 0 0 0 0 
   4UMR   1 3 3 1 0 0 0 0 0 0 0 0 
1105UMR   1 1 2 3 15 1 0 0 0 0 0 0 
1106UMR   1 2 2 1 3 1 15 1 0 0 0 0 
1107UMR   1 2 2 1 3 1 15 1 0 0 0 0 
1108UMR   1 3 4 1 15 1 0 0 0 0 0 0 
1402UMR   1 2 2 1 26 1 0 0 0 0 0 0 
1202UMR   2 3 15 2 26 1 0 0 0 0 0 0 
1710UMR   1 2 2 1 33 1 0 0 0 0 0 0 
1889UMR   62 1 0 0 0 0 0 0 0 0 0 0 
1791UMR   38 1 0 0 0 0 0 0 0 0 0 0 
 309UMR   1 1 5 1 7 1 0 0 0 0 0 0 
 104UMR   2 5 0 0 0 0 0 0 0 0 0 0 
 212UMR   1 2 2 1 7 1 0 0 0 0 0 0 
 213UMR   1 2 3 1 5 1 0 0 0 0 0 0 
 214UMR   1 3 8 1 0 0 0 0 0 0 0 0 
 209UMR   1 1 2 2 5 1 0 0 0 0 0 0 
 210UMR   1 2 2 1 6 1 0 0 0 0 0 0 
 211UMR   1 2 2 1 6 1 0 0 0 0 0 0 
1053UMR   1 2 2 1 20 1 0 0 0 0 0 0 
1061UMR   1 2 3 1 19 1 0 0 0 0 0 0 
1314UMR   1 1 2 2 22 1 0 0 0 0 0 0 
   8UMR   1 3 2 1 3 1 0 0 0 0 0 0 
   7UMR   1 2 2 3 0 0 0 0 0 0 0 0 
   9UMR   1 4 4 1 0 0 0 0 0 0 0 0 
1592UMR   10 3 54 3 0 0 0 0 0 0 0 0 
1573UMR   10 4 54 2 0 0 0 0 0 0 0 0 
1572UMR   10 4 54 2 0 0 0 0 0 0 0 0 
1574UMR   10 4 54 2 0 0 0 0 0 0 0 0 
1680UMR   10 5 11 1 65 1 0 0 0 0 0 0 
1571UMR   10 5 54 1 0 0 0 0 0 0 0 0 
1691UMR   10 5 11 1 64 1 0 0 0 0 0 0 
1886UMR   10 5 58 1 0 0 0 0 0 0 0 0 
 501UMR   10 6 0 0 0 0 0 0 0 0 0 0 
1181UMR   10 5 18 1 0 0 0 0 0 0 0 0 
1792UMR   10 5 37 1 0 0 0 0 0 0 0 0 
1080UMR   2 4 20 1 0 0 0 0 0 0 0 0 
