-1	12007-60-2	BLiO	33.7514	[B].[Li].[O]	InChI=1S/B.Li.O	ZIPRQVBRGSUNDL-UHFFFAOYSA-N	B4 Li2 O7	Li2B4O7	12688-51-6	108662-77-7	110271-56-2	796879-31-7	Lithium borate	Lithium tetraborate	Dilithium tetraborate	Lithium borate (Li2B4O7)	Boron lithium oxide (B4Li2O7)	Lithium boron oxide (Li2B4O7)	Lithium tetraborate (Li2B4O7)	Lithium borate (Li2B4O7) (6CI)	Dilithium tetraborate (Li2B4O7)	Boric acid (H2B4O7), dilithium salt	Lithium tetraborate (Li2B4O7) (7CI)	Boric acid (H2B4O7), dilithium salt (8CI)
-1	12018-01-8	CrO2	83.9949	O=[Cr]=O	InChI=1S/Cr.2O	AYTAKQFHWFYBMA-UHFFFAOYSA-N	Chromium oxide (CrO2)	Magtrieve	Amdry 6415	1310414-90-4	Chromium oxide	Chromium dioxide	Chromium(IV) oxide	Chromium dioxide (CrO2)
-1	12036-32-7	OPr	156.90705	[O].[Pr]	InChI=1S/O.Pr	WLZVWVHPWOPHTL-UHFFFAOYSA-N	O3 Pr2	SU-FP	11113-81-8	847941-37-1	Praseodymia	1240378-86-2	Praseodymium oxide	Praseodymium trioxide	Praseodymium(3+) oxide	Dipraseodymium trioxide	Praseodymium(III) oxide	Praseodymium sesquioxide	Praseodymium oxide (Pr2O3)	SU-FP (praseodymium compound)
-1	12201-89-7	NiSi2	114.8644	[Ni+2].[Si-]#[Si-]	InChI=1S/Ni.Si2/c;1-2/q+2;-2	ZOVNCZKUMOIJSC-UHFFFAOYSA-N	Nickel silicide (NiSi2)	264125-11-3	803745-61-1	2077101-10-9	Nickel silicide	Nickel disilicide
-1	1312-73-8	K2S	110.2616	[K]S[K]	InChI=1S/2K.S	NDZFQAFUFZHMFU-UHFFFAOYSA-N	Potassium sulfide (K2S)	37248-34-3	Potassium sulfide	Dipotassium sulfide	Potassium monosulfide	Dipotassium monosulfide	Dipotassium monosulfide (K2S)
-1	13520-78-0	Cl4OW	341.6514	O=[W](Cl)(Cl)(Cl)Cl	InChI=1S/4ClH.O.W/h4*1H;;/q;;;;;+4/p-4	LQNAFXBTXJHEAX-UHFFFAOYSA-J	Tungsten chloride oxide (WCl4O) (9CI)	Tetrachlorooxotungsten	Tetrachlorooxytungsten	Tungsten(VI) oxochloride	Tungsten(VI) oxychloride	Tetrachlorotungsten oxide	Tungsten oxytetrachloride	Tungsten oxide tetrachloride	Tungsten oxychloride (WOCl4)	Tungsten tetrachloride oxide	Tungsten(VI) oxytetrachloride	Tungstenoxide chloride (WOCl4)	Tungsten chloride oxide (WCl4O)	Tungsten chloride oxide (WOCl4)	Tungsten oxide chloride (WOCl4)	Tungsten tetrachloride monoxide	Tungsten tetrachloride monooxide	Tungsten chloride oxide (WOCl4) (6CI,8CI)
-1	13814-76-1	Cl4ORe	344.0184	O=[Re](Cl)(Cl)(Cl)Cl	InChI=1S/4ClH.O.Re/h4*1H;;/q;;;;;+4/p-4	ZDJLVKBEIDLNBJ-UHFFFAOYSA-J	Rhenium chloride oxide (ReCl4O)	35780-09-7	Tetrachlorooxorhenium	Rhenium oxytetrachloride	Tetrachlorooxorhenium(VI)	Rhenium tetrachloride oxide	Rheniumtetrachloride monoxide	Rhenium tetrachloride monoxide	Rhenium chloride oxide (ReOCl4)	Rhenium oxytetrachloride (ReOCl4)	Rhenium chloride oxide (ReOCl4) (6CI,7CI,8CI)
-1	13966-86-4	CdCl	147.864	Cl[Cd]	InChI=1S/Cd.ClH/h;1H/q+1;/p-1	ZBHADFXDTSTADC-UHFFFAOYSA-M	Cadmium chloride (CdCl) (6CI,7CI,8CI,9CI)	
-1	51177-04-9	CCo	70.9439	[C-]#[Co+]	InChI=1S/C.Co/q-1;+1	HAWBJWTYRABVBE-UHFFFAOYSA-N	Cobalt carbide	
272	7789-78-8	CaH2	42.09388	[CaH2]	InChI=1S/Ca.2H	FAQLAUHZSGTTLN-UHFFFAOYSA-N	Calcium hydride (CaH2)	57308-10-8	2365323-97-1	Calcium hydride	Calcium dihydride
407	13598-36-2	H3O3P	81.995781	O=[PH](O)O	InChI=1S/H3O3P/c1-4(2)3/h4H,(H2,1,2,3)	ABLZXFCXXLZCGV-UHFFFAOYSA-N	Phosphonic acid	1135443-40-1	Phosphorous acid	Dihydroxyphosphine oxide
533	7783-07-5	H2Se	80.97588	[SeH2]	InChI=1S/H2Se/h1H2	SPVXKVOXSXTJOY-UHFFFAOYSA-N	Hydrogen selenide (H2Se)	H2Se	[SeH2]	C01528	Selane	Q409314	7783-07-5	NSC 605850	NSC 605851	NSC 605852	V91P54KPAM	Hydrideselenium	Selenium hydride	dihydridoselenium	Hydrogen selenide	Seleniumdihydride	Selenium dihydride	Dihydrogen Selenide	Dihydrogen selenide	Dihydrogen monoselenide	Selenium hydride (SeH2)
